COUNTY_ID,COUNTY_NAME,STATE,POPULATION,DATE
015,Charlotte County, Florida,188910,2019-07-01
099,Monroe County, Alabama,20733,2019-07-01
079,Lawrence County, Alabama,32924,2019-07-01
081,Lee County, Alabama,164542,2019-07-01
061,Howard County, Arkansas,13202,2019-07-01
051,Garland County, Arkansas,99386,2019-07-01
093,Mississippi County, Arkansas,40651,2019-07-01
115,Pope County, Arkansas,64072,2019-07-01
117,Prairie County, Arkansas,8062,2019-07-01
139,Union County, Arkansas,38682,2019-07-01
147,Woodruff County, Arkansas,6320,2019-07-01
023,Cleburne County, Arkansas,24919,2019-07-01
025,Cleveland County, Arkansas,7956,2019-07-01
067,Jackson County, Arkansas,16719,2019-07-01
057,Hempstead County, Arkansas,21532,2019-07-01
135,Sharp County, Arkansas,17442,2019-07-01
137,Stone County, Arkansas,12506,2019-07-01
143,Washington County, Arkansas,239187,2019-07-01
005,Baxter County, Arkansas,41932,2019-07-01
003,Ashley County, Arkansas,19657,2019-07-01
031,Craighead County, Arkansas,110332,2019-07-01
055,Greene County, Arkansas,45325,2019-07-01
073,Lafayette County, Arkansas,6624,2019-07-01
105,Perry County, Arkansas,10455,2019-07-01
111,Poinsett County, Arkansas,23528,2019-07-01
149,Yell County, Arkansas,21341,2019-07-01
013,Calhoun County, Arkansas,5189,2019-07-01
011,Bradley County, Arkansas,10763,2019-07-01
075,Lawrence County, Arkansas,16406,2019-07-01
113,Polk County, Arkansas,19964,2019-07-01
029,Conway County, Arkansas,20846,2019-07-01
101,Newton County, Arkansas,7753,2019-07-01
081,Little River County, Arkansas,12259,2019-07-01
085,Lonoke County, Arkansas,73309,2019-07-01
091,Miller County, Arkansas,43257,2019-07-01
123,St. Francis County, Arkansas,24994,2019-07-01
145,White County, Arkansas,78753,2019-07-01
047,Merced County, California,277680,2019-07-01
043,Mariposa County, California,17203,2019-07-01
115,Yuba County, California,78668,2019-07-01
013,Contra Costa County, California,1153526,2019-07-01
035,Lassen County, California,30573,2019-07-01
099,Stanislaus County, California,550660,2019-07-01
097,Sonoma County, California,494336,2019-07-01
103,Tehama County, California,65084,2019-07-01
051,Mono County, California,14444,2019-07-01
069,San Benito County, California,62808,2019-07-01
067,Sacramento County, California,1552058,2019-07-01
055,Napa County, California,137744,2019-07-01
053,Monterey County, California,434061,2019-07-01
091,Sierra County, California,3005,2019-07-01
073,San Diego County, California,3338330,2019-07-01
113,Yolo County, California,220500,2019-07-01
023,Humboldt County, California,135558,2019-07-01
